participant_private_id,trial_number,display,reaction_time,response,cue,category_cue,target,eventno,pairtype,untested_element,accuracy,true_typo,typed_response,accuracy_types
2131283,5,retrieval_trial,9990,s,vineyard,ANIMAL,whale,51,LA,O,CHECK,CHECK,s,CHECK
2131283,6,retrieval_trial,9469,map,octopus,OBJECT,scissors,43,AO,L,error,FALSE,map,wc_event_error
2131283,7,retrieval_trial,9990,NA,duck,OBJECT,jacket,48,AO,L,error,FALSE,NA,miss
2131283,8,retrieval_trial,7833.00000000006,book,aardvark,OBJECT,pen,45,AO,L,error,FALSE,book,wc_event_error
2131283,9,retrieval_trial,4695,pig,pharmacy,ANIMAL,beaver,54,LA,O,error,FALSE,pig,wc_event_error
2131283,10,retrieval_trial,4158.00000000006,farm,balloon,LOCATION,swimming pool,42,OL,A,CHECK,CHECK,farm,CHECK
2131283,11,retrieval_trial,9989,classroom,whistle,LOCATION,library,41,OL,A,error,FALSE,classroom,wc_event_error
2131283,12,retrieval_trial,2888.00000000006,classroom,candle,LOCATION,lake,38,OL,A,error,FALSE,classroom,wc_event_error
2131283,13,retrieval_trial,6739,classroom,phone,LOCATION,kitchen,37,OL,A,error,FALSE,classroom,wc_event_error
2131283,14,retrieval_trial,4947,book,dog,OBJECT,toothbrush,46,AO,L,error,FALSE,book,wc_event_error
2131283,15,retrieval_trial,7190,pig,basement,ANIMAL,ostrich,50,LA,O,error,FALSE,pig,wc_event_error
2131283,16,retrieval_trial,2967,classroom,drum,LOCATION,supermarket,39,OL,A,error,FALSE,classroom,wc_event_error
2131283,17,retrieval_trial,6313,sheep,beach,ANIMAL,mouse,53,LA,O,error,FALSE,sheep,wc_event_error
2131283,18,retrieval_trial,3111,shoe,peacock,OBJECT,jigsaw,47,AO,L,error,FALSE,shoe,wc_event_error
2131283,19,retrieval_trial,6500,dog,museum,ANIMAL,crab,52,LA,O,error,FALSE,dog,wc_event_error
2131283,20,retrieval_trial,9989,NA,hippo,OBJECT,binoculars,44,AO,L,error,FALSE,NA,miss
2131283,21,retrieval_trial,9990,NA,supermarket,OBJECT,drum,39,LO,A,error,FALSE,NA,miss
2131283,22,retrieval_trial,3682.99999999988,balloon,swimming pool,OBJECT,balloon,42,LO,A,1,TRUE,ballon,1
2131283,23,retrieval_trial,2763,library,jigsaw,ANIMAL,peacock,47,OA,L,error,TRUE,libary,be_cat_error
2131283,24,retrieval_trial,9990,NA,cinema,OBJECT,shoe,40,LO,A,error,FALSE,NA,miss
2131283,25,retrieval_trial,4902,pig,pen,ANIMAL,aardvark,45,OA,L,error,FALSE,pig,wc_event_error
2131283,26,retrieval_trial,4630,jigsaw,kitchen,OBJECT,phone,37,LO,A,error,FALSE,jigsaw,wc_event_error
2131283,27,retrieval_trial,5371,beaver,binoculars,ANIMAL,hippo,44,OA,L,error,FALSE,beaver,wc_event_error
2131283,28,retrieval_trial,3928,classroom,lobster,LOCATION,factory,49,AL,O,error,FALSE,classroom,wc_event_error
2131283,29,retrieval_trial,3801,classroom,whale,LOCATION,vineyard,51,AL,O,error,FALSE,classroom,wc_event_error
2131283,30,retrieval_trial,4283,dog,jacket,ANIMAL,duck,48,OA,L,error,FALSE,dog,wc_event_error
2131283,31,retrieval_trial,2300,dog,toothbrush,ANIMAL,dog,46,OA,L,1,FALSE,dog,1
2131283,32,retrieval_trial,3231,classroom,crab,LOCATION,museum,52,AL,O,error,FALSE,classroom,wc_event_error
2131283,33,retrieval_trial,3902,library,ostrich,LOCATION,basement,50,AL,O,error,TRUE,libary,wc_event_error
2131283,34,retrieval_trial,3829,jigsaw,library,OBJECT,whistle,41,LO,A,error,FALSE,jigsaw,wc_event_error
2131283,35,retrieval_trial,2450.00000000012,pig,scissors,ANIMAL,octopus,43,OA,L,error,FALSE,pig,wc_event_error
2131283,36,retrieval_trial,8197,book,lake,OBJECT,candle,38,LO,A,error,FALSE,book,wc_event_error
2131283,37,retrieval_trial,3601,beach,beaver,LOCATION,pharmacy,54,AL,O,error,FALSE,beach,wc_event_error
2131283,38,retrieval_trial,2062,beach,mouse,LOCATION,beach,53,AL,O,1,FALSE,beach,1
2131390,3,retrieval_trial,4888.81500000029,sheep,pharmacy,ANIMAL,beaver,54,LA,O,error,FALSE,sheep,wc_event_error
2131390,4,retrieval_trial,4865.57499999984,cup,octopus,OBJECT,scissors,43,AO,L,CHECK,CHECK,cup,CHECK
2131390,5,retrieval_trial,9985.46799999999,NA,drum,LOCATION,supermarket,39,OL,A,error,FALSE,NA,miss
2131390,6,retrieval_trial,6636.10999999952,drum,dog,OBJECT,toothbrush,46,AO,L,error,FALSE,drum,wc_event_error
2131390,7,retrieval_trial,9985.38400000008,mirror#,peacock,OBJECT,jigsaw,47,AO,L,CHECK,CHECK,mirror#,CHECK
2131390,8,retrieval_trial,3840.58499999996,cave,candle,LOCATION,lake,38,OL,A,error,FALSE,cave,wc_event_error
2131390,9,retrieval_trial,7333.83999999939,table,aardvark,OBJECT,pen,45,AO,L,CHECK,CHECK,table,CHECK
2131390,10,retrieval_trial,4663.83999999927,lake,whistle,LOCATION,library,41,OL,A,error,FALSE,lake,wc_event_error
2131390,11,retrieval_trial,7030.30500000028,elephant],museum,ANIMAL,crab,52,LA,O,CHECK,CHECK,elephant],CHECK
2131390,12,retrieval_trial,8487.39500000014,mouse],factory,ANIMAL,lobster,49,LA,O,CHECK,CHECK,mouse],CHECK
2131390,13,retrieval_trial,5805.73999999976,sea,phone,LOCATION,kitchen,37,OL,A,CHECK,CHECK,sea,CHECK
2131390,14,retrieval_trial,6782.23500000057,whistle,hippo,OBJECT,binoculars,44,AO,L,error,FALSE,whistle,wc_event_error
2131390,15,retrieval_trial,4304.13000000047,ant,basement,ANIMAL,ostrich,50,LA,O,error,FALSE,ant,wc_event_error
2131390,16,retrieval_trial,8207.18000000122,horse,vineyard,ANIMAL,whale,51,LA,O,error,FALSE,horse,wc_event_error
2131390,17,retrieval_trial,6802.5500000004,car,balloon,LOCATION,swimming pool,42,OL,A,CHECK,CHECK,car,CHECK
2131390,18,retrieval_trial,4818.82000000041,sheep,beach,ANIMAL,mouse,53,LA,O,error,FALSE,sheep,wc_event_error
2131390,19,retrieval_trial,5633.47000000067,table,duck,OBJECT,jacket,48,AO,L,CHECK,CHECK,table,CHECK
2131390,20,retrieval_trial,5581.27500000037,church,shoe,LOCATION,cinema,40,OL,A,error,FALSE,church,wc_event_error
2131390,21,retrieval_trial,5902.28999999817,whistle,cinema,OBJECT,shoe,40,LO,A,error,FALSE,whistle,wc_event_error
2131390,22,retrieval_trial,3559.59499999881,balloon,swimming pool,OBJECT,balloon,42,LO,A,1,TRUE,baloon,1
2131390,23,retrieval_trial,5519.15500000189,airport,lobster,LOCATION,factory,49,AL,O,error,FALSE,airport,wc_event_error
2131390,24,retrieval_trial,8769.42499999865,home],whale,LOCATION,vineyard,51,AL,O,CHECK,CHECK,home],CHECK
2131390,25,retrieval_trial,4793.40500000026,church,mouse,LOCATION,beach,53,AL,O,error,FALSE,church,wc_event_error
2131390,26,retrieval_trial,3592.43000000063,sheep,scissors,ANIMAL,octopus,43,OA,L,error,FALSE,sheep,wc_event_error
2131390,27,retrieval_trial,5660.25499999896,swimming pool,ostrich,LOCATION,basement,50,AL,O,error,FALSE,swimming pool,wc_event_error
2131390,28,retrieval_trial,3169.43499999982,ant,toothbrush,ANIMAL,dog,46,OA,L,error,FALSE,ant,wc_event_error
2131390,29,retrieval_trial,4769.4599999995,library,crab,LOCATION,museum,52,AL,O,error,FALSE,library,wc_event_error
2131390,30,retrieval_trial,3489.53999999864,cow,supermarket,OBJECT,drum,39,LO,A,error,FALSE,cow,be_cat_error
2131390,31,retrieval_trial,6961.87000000291,sheep,jigsaw,ANIMAL,peacock,47,OA,L,error,FALSE,sheep,wc_event_error
2131390,32,retrieval_trial,4761.28500000038,rabbit,jacket,ANIMAL,duck,48,OA,L,error,FALSE,rabbit,wc_event_error
2131390,33,retrieval_trial,4171.92999999668,theatre,beaver,LOCATION,pharmacy,54,AL,O,error,FALSE,theatre,wc_event_error
2131390,34,retrieval_trial,6214.32499999716,balloon,lake,OBJECT,candle,38,LO,A,error,TRUE,baloon,wc_event_error
2131390,35,retrieval_trial,4016.0700000017,hippo,binoculars,ANIMAL,hippo,44,OA,L,1,FALSE,hippo,1
2131390,36,retrieval_trial,5407.86500000092,mibole,kitchen,OBJECT,phone,37,LO,A,CHECK,CHECK,mibole,CHECK
2131390,37,retrieval_trial,4167.1549999991,whistle,library,OBJECT,whistle,41,LO,A,1,FALSE,whistle,1
2131390,38,retrieval_trial,2980.05999999819,ant,pen,ANIMAL,aardvark,45,OA,L,error,FALSE,ant,wc_event_error
2156476,3,retrieval_trial,3292.19999999623,fairground,whistle,LOCATION,library,41,OL,A,CHECK,CHECK,fairground,CHECK
2156476,4,retrieval_trial,9980.88099999999,cat,pharmacy,ANIMAL,beaver,54,LA,O,error,FALSE,cat,wc_event_error
2156476,5,retrieval_trial,4029.45000000182,shark,phone,LOCATION,kitchen,37,OL,A,error,FALSE,shark,be_cat_error
2156476,6,retrieval_trial,6388.21999999345,ring,peacock,OBJECT,jigsaw,47,AO,L,error,FALSE,ring,wc_event_error
2156476,7,retrieval_trial,4846.36999998474,classroom,balloon,LOCATION,swimming pool,42,OL,A,error,FALSE,classroom,wc_event_error
2156476,8,retrieval_trial,6248.22500001756,beaver,museum,ANIMAL,crab,52,LA,O,error,FALSE,beaver,wc_event_error
2156476,9,retrieval_trial,7468.25000000536,spoon,aardvark,OBJECT,pen,45,AO,L,error,FALSE,spoon,wc_event_error
2156476,10,retrieval_trial,5449.23499997822,shoe,dog,OBJECT,toothbrush,46,AO,L,error,FALSE,shoe,wc_event_error
2156476,11,retrieval_trial,7889.06499999575,bird,factory,ANIMAL,lobster,49,LA,O,CHECK,CHECK,bird,CHECK
2156476,12,retrieval_trial,5016.38499999535,neckless,hippo,OBJECT,binoculars,44,AO,L,CHECK,CHECK,neckless,CHECK
2156476,13,retrieval_trial,3090.84499999881,whale,beach,ANIMAL,mouse,53,LA,O,error,FALSE,whale,wc_event_error
2156476,14,retrieval_trial,4886.85499998974,tiger,vineyard,ANIMAL,whale,51,LA,O,error,FALSE,tiger,wc_event_error
2156476,15,retrieval_trial,6208.19999999367,neckless,octopus,OBJECT,scissors,43,AO,L,CHECK,CHECK,neckless,CHECK
2156476,16,retrieval_trial,3254.74500001292,hat,duck,OBJECT,jacket,48,AO,L,error,FALSE,hat,wc_event_error
2156476,17,retrieval_trial,5888.74500000384,park,drum,LOCATION,supermarket,39,OL,A,error,FALSE,park,wc_event_error
2156476,18,retrieval_trial,3116.09500000486,library,candle,LOCATION,lake,38,OL,A,error,FALSE,library,wc_event_error
2156476,19,retrieval_trial,5091.58499998739,cinema,shoe,LOCATION,cinema,40,OL,A,1,FALSE,cinema,1
2156476,20,retrieval_trial,3418.81000000285,ostrich,basement,ANIMAL,ostrich,50,LA,O,1,TRUE,osterich,1
2156476,21,retrieval_trial,7400.98499998567,shoe,supermarket,OBJECT,drum,39,LO,A,error,FALSE,shoe,wc_event_error
2156476,22,retrieval_trial,5840.66000001621,house,mouse,LOCATION,beach,53,AL,O,CHECK,CHECK,house,CHECK
2156476,23,retrieval_trial,2453.95999998436,peacock,jigsaw,ANIMAL,peacock,47,OA,L,1,FALSE,peacock,1
2156476,24,retrieval_trial,2952.09999999497,candle,lake,OBJECT,candle,38,LO,A,1,FALSE,candle,1
2156476,25,retrieval_trial,4529.03500001412,duck,jacket,ANIMAL,duck,48,OA,L,1,FALSE,duck,1
2156476,26,retrieval_trial,4447.39499999559,museum,crab,LOCATION,museum,52,AL,O,1,FALSE,museum,1
2156476,27,retrieval_trial,2330.50999999978,hippo,binoculars,ANIMAL,hippo,44,OA,L,1,FALSE,hippo,1
2156476,28,retrieval_trial,2857.00499999803,whale,pen,ANIMAL,aardvark,45,OA,L,error,FALSE,whale,wc_event_error
2156476,29,retrieval_trial,2628.35499999346,shoe,cinema,OBJECT,shoe,40,LO,A,1,FALSE,shoe,1
2156476,30,retrieval_trial,5321.96999998996,camera,swimming pool,OBJECT,balloon,42,LO,A,error,FALSE,camera,wc_event_error
2156476,31,retrieval_trial,2521.69999998296,octopus,scissors,ANIMAL,octopus,43,OA,L,1,FALSE,octopus,1
2156476,32,retrieval_trial,4460.97000001464,supermarket,beaver,LOCATION,pharmacy,54,AL,O,error,FALSE,supermarket,wc_event_error
2156476,33,retrieval_trial,4348.91999998945,campsite,whale,LOCATION,vineyard,51,AL,O,error,FALSE,campsite,wc_event_error
2156476,34,retrieval_trial,5392.70500000566,camera,library,OBJECT,whistle,41,LO,A,error,FALSE,camera,wc_event_error
2156476,35,retrieval_trial,2709.00000000256,dog,toothbrush,ANIMAL,dog,46,OA,L,1,FALSE,dog,1
2156476,36,retrieval_trial,5455.52499999758,balloon,kitchen,OBJECT,phone,37,LO,A,error,TRUE,baloon,wc_event_error
2156476,37,retrieval_trial,3586.27500000875,factory,lobster,LOCATION,factory,49,AL,O,1,FALSE,factory,1
2156476,38,retrieval_trial,2676.00500001572,basement,ostrich,LOCATION,basement,50,AL,O,1,FALSE,basement,1
2083611,3,retrieval_trial,2481,NA,jacket,LOCATION,windmill,48,OL,A,error,FALSE,NA,miss
2083611,4,retrieval_trial,3863,torch,crab,OBJECT,calculator,52,AO,L,error,FALSE,torch,wc_event_error
2083611,5,retrieval_trial,8575,NA,whale,OBJECT,necklace,51,AO,L,error,FALSE,NA,miss
2083611,6,retrieval_trial,9988.32000000001,NA,lake,ANIMAL,bee,38,LA,O,error,FALSE,NA,miss
2083611,7,retrieval_trial,3569,dog,kitchen,ANIMAL,horse,37,LA,O,error,FALSE,dog,wc_event_error
2083611,8,retrieval_trial,3790,snake,toothbrush,LOCATION,cave,46,OL,A,error,FALSE,snake,be_cat_error
2083611,9,retrieval_trial,9990.06,NA,library,ANIMAL,penguin,41,LA,O,error,FALSE,NA,miss
2083611,10,retrieval_trial,5397,ring,mouse,OBJECT,television,53,AO,L,error,FALSE,ring,wc_event_error
2083611,11,retrieval_trial,5706,mouse,supermarket,ANIMAL,squirrel,39,LA,O,error,FALSE,mouse,wc_event_error
2083611,12,retrieval_trial,4162,glasses,ostrich,OBJECT,flower,50,AO,L,error,FALSE,glasses,wc_event_error
2083611,13,retrieval_trial,5850,screwdriver,lobster,OBJECT,screwdriver,49,AO,L,1,FALSE,screwdriver,1
2083611,14,retrieval_trial,4688,spider,scissors,LOCATION,casino,43,OL,A,error,FALSE,spider,be_cat_error
2083611,15,retrieval_trial,9987.28000000003,NA,cinema,ANIMAL,elephant,40,LA,O,error,FALSE,NA,miss
2083611,16,retrieval_trial,5875,lighthouse,pen,LOCATION,nightclub,45,OL,A,error,FALSE,lighthouse,wc_event_error
2083611,17,retrieval_trial,6069,garden,binoculars,LOCATION,car park,44,OL,A,error,FALSE,garden,wc_event_error
2083611,18,retrieval_trial,2920,cow,swimming pool,ANIMAL,rabbit,42,LA,O,error,FALSE,cow,wc_event_error
2083611,19,retrieval_trial,5795,book,beaver,OBJECT,hammer,54,AO,L,error,FALSE,book,wc_event_error
2083611,20,retrieval_trial,5000,bank,jigsaw,LOCATION,harbour,47,OL,A,error,FALSE,bank,wc_event_error
2083611,21,retrieval_trial,9986.59999999998,NA,car park,OBJECT,binoculars,44,LO,A,error,FALSE,NA,miss
2083611,22,retrieval_trial,4714,spider,calculator,ANIMAL,crab,52,OA,L,error,FALSE,spider,wc_event_error
2083611,23,retrieval_trial,9987.32000000007,church,elephant,LOCATION,cinema,40,AL,O,error,FALSE,church,wc_event_error
2083611,24,retrieval_trial,1571,kitchen,horse,LOCATION,kitchen,37,AL,O,1,FALSE,kitchen,1
2083611,25,retrieval_trial,9990.28000000003,NA,squirrel,LOCATION,supermarket,39,AL,O,error,FALSE,NA,miss
2083611,26,retrieval_trial,1835,whale,necklace,ANIMAL,whale,51,OA,L,1,FALSE,whale,1
2083611,27,retrieval_trial,3887,badger,cave,OBJECT,toothbrush,46,LO,A,error,FALSE,badger,be_cat_error
2083611,28,retrieval_trial,2027,lobster,screwdriver,ANIMAL,lobster,49,OA,L,1,FALSE,lobster,1
2083611,29,retrieval_trial,2249,giraffe,harbour,OBJECT,jigsaw,47,LO,A,error,FALSE,giraffe,be_cat_error
2083611,30,retrieval_trial,9983.09999999998,NA,rabbit,LOCATION,swimming pool,42,AL,O,error,FALSE,NA,miss
2083611,31,retrieval_trial,2055,mouse,television,ANIMAL,mouse,53,OA,L,1,FALSE,mouse,1
2083611,32,retrieval_trial,3493,library,penguin,LOCATION,library,41,AL,O,1,FALSE,library,1
2083611,33,retrieval_trial,4569,scissors,casino,OBJECT,scissors,43,LO,A,1,FALSE,scissors,1
2083611,34,retrieval_trial,5352,duck,flower,ANIMAL,ostrich,50,OA,L,error,FALSE,duck,wc_event_error
2083611,35,retrieval_trial,3906,snake,hammer,ANIMAL,beaver,54,OA,L,error,FALSE,snake,wc_event_error
2083611,36,retrieval_trial,9141,NA,bee,LOCATION,lake,38,AL,O,error,FALSE,NA,miss
2083611,37,retrieval_trial,8079,NA,nightclub,OBJECT,pen,45,LO,A,error,FALSE,NA,miss
2083611,38,retrieval_trial,9987.30000000005,NA,windmill,OBJECT,jacket,48,LO,A,error,FALSE,NA,miss
2088744,3,retrieval_trial,2308.32000000012,pig,library,ANIMAL,penguin,41,LA,O,error,FALSE,pig,wc_event_error
2088744,4,retrieval_trial,4394.50499999657,monkey,kitchen,ANIMAL,horse,37,LA,O,error,FALSE,monkey,wc_event_error
2088744,5,retrieval_trial,9188.3600000001,torch],crab,OBJECT,calculator,52,AO,L,CHECK,CHECK,torch],CHECK
2088744,6,retrieval_trial,6122.20500000328,car,whale,OBJECT,necklace,51,AO,L,CHECK,CHECK,car,CHECK
2088744,7,retrieval_trial,3838.16500000103,city,binoculars,LOCATION,car park,44,OL,A,error,FALSE,city,wc_event_error
2088744,8,retrieval_trial,3369.88499999646,fish,swimming pool,ANIMAL,rabbit,42,LA,O,error,FALSE,fish,wc_event_error
2088744,9,retrieval_trial,8285.00500000158,chainsaw,beaver,OBJECT,hammer,54,AO,L,error,FALSE,chainsaw,wc_event_error
2088744,10,retrieval_trial,3777.59499999951,crocodile,supermarket,ANIMAL,squirrel,39,LA,O,error,FALSE,crocodile,wc_event_error
2088744,11,retrieval_trial,8256.30000000092,house,jigsaw,LOCATION,harbour,47,OL,A,CHECK,CHECK,house,CHECK
2088744,12,retrieval_trial,2759.68500000093,bathroom,toothbrush,LOCATION,cave,46,OL,A,CHECK,CHECK,bathroom,CHECK
2088744,13,retrieval_trial,4125.01999999955,kangeroo,cinema,ANIMAL,elephant,40,LA,O,CHECK,CHECK,kangeroo,CHECK
2088744,14,retrieval_trial,3986.60999999993,windmill,pen,LOCATION,nightclub,45,OL,A,error,FALSE,windmill,wc_event_error
2088744,15,retrieval_trial,6015.29500000109,box,ostrich,OBJECT,flower,50,AO,L,error,FALSE,box,wc_event_error
2088744,16,retrieval_trial,6712.79499999946,shark,lake,ANIMAL,bee,38,LA,O,error,FALSE,shark,wc_event_error
2088744,17,retrieval_trial,4765.44500000088,jacket,lobster,OBJECT,screwdriver,49,AO,L,error,FALSE,jacket,wc_event_error
2088744,18,retrieval_trial,6137.67000000004,forest,scissors,LOCATION,casino,43,OL,A,error,FALSE,forest,wc_event_error
2088744,19,retrieval_trial,7714.26499999873,statue,mouse,OBJECT,television,53,AO,L,error,FALSE,statue,wc_event_error
2088744,20,retrieval_trial,6705.06999999995,windmill,jacket,LOCATION,windmill,48,OL,A,1,FALSE,windmill,1
2088744,21,retrieval_trial,2460.96000000031,bee,flower,ANIMAL,ostrich,50,OA,L,error,FALSE,bee,wc_event_error
2088744,22,retrieval_trial,8232.87999999954,map,car park,OBJECT,binoculars,44,LO,A,error,FALSE,map,wc_event_error
2088744,23,retrieval_trial,2795.19500000239,torch,harbour,OBJECT,jigsaw,47,LO,A,error,FALSE,torch,wc_event_error
2088744,24,retrieval_trial,3885.50499999837,swimming pool,squirrel,LOCATION,supermarket,39,AL,O,error,FALSE,swimming pool,wc_event_error
2088744,25,retrieval_trial,5417.73499999905,taxi,nightclub,OBJECT,pen,45,LO,A,CHECK,CHECK,taxi,CHECK
2088744,26,retrieval_trial,4595.33499999822,jacket,casino,OBJECT,scissors,43,LO,A,error,FALSE,jacket,wc_event_error
2088744,27,retrieval_trial,4151.1050000008,jacket,cave,OBJECT,toothbrush,46,LO,A,error,FALSE,jacket,wc_event_error
2088744,28,retrieval_trial,8218.9949999993,cinema,elephant,LOCATION,cinema,40,AL,O,1,FALSE,cinema,1
2088744,29,retrieval_trial,4213.67000000097,jacket,windmill,OBJECT,jacket,48,LO,A,1,FALSE,jacket,1
2088744,30,retrieval_trial,2487.30000000063,mouse,television,ANIMAL,mouse,53,OA,L,1,FALSE,mouse,1
2088744,31,retrieval_trial,7008.34000000032,library,penguin,LOCATION,library,41,AL,O,1,FALSE,library,1
2088744,32,retrieval_trial,3350.78499999875,octapus,hammer,ANIMAL,beaver,54,OA,L,CHECK,CHECK,octapus,CHECK
2088744,33,retrieval_trial,7312.28999999806,zebra,necklace,ANIMAL,whale,51,OA,L,error,FALSE,zebra,wc_event_error
2088744,34,retrieval_trial,6591.15999999992,kangeroo,calculator,ANIMAL,crab,52,OA,L,CHECK,CHECK,kangeroo,CHECK
2088744,35,retrieval_trial,5276.26500000036,horse,screwdriver,ANIMAL,lobster,49,OA,L,error,FALSE,horse,wc_event_error
2088744,36,retrieval_trial,2111.82000000193,city,rabbit,LOCATION,swimming pool,42,AL,O,error,FALSE,city,wc_event_error
2088744,37,retrieval_trial,2933.60000000033,lake,bee,LOCATION,lake,38,AL,O,1,FALSE,lake,1
2088744,38,retrieval_trial,3683.58000000077,swimming pool,horse,LOCATION,kitchen,37,AL,O,error,FALSE,swimming pool,wc_event_error
2104793,3,retrieval_trial,4734,ice cream,whale,OBJECT,necklace,51,AO,L,error,FALSE,ice cream,wc_event_error
2104793,4,retrieval_trial,2658,elephant,cinema,ANIMAL,elephant,40,LA,O,1,FALSE,elephant,1
2104793,5,retrieval_trial,5670,dog,supermarket,ANIMAL,squirrel,39,LA,O,error,FALSE,dog,wc_event_error
2104793,6,retrieval_trial,9992.48000000004,sti,binoculars,LOCATION,car park,44,OL,A,CHECK,CHECK,sti,CHECK
2104793,7,retrieval_trial,4783,ice cream,lobster,OBJECT,screwdriver,49,AO,L,error,TRUE,icecream,wc_event_error
2104793,8,retrieval_trial,7035,telescope,mouse,OBJECT,television,53,AO,L,CHECK,CHECK,telescope,CHECK
2104793,9,retrieval_trial,4084,campfire,pen,LOCATION,nightclub,45,OL,A,CHECK,CHECK,campfire,CHECK
2104793,10,retrieval_trial,5436,shark,lake,ANIMAL,bee,38,LA,O,error,FALSE,shark,wc_event_error
2104793,11,retrieval_trial,7785,pen,ostrich,OBJECT,flower,50,AO,L,error,FALSE,pen,wc_event_error
2104793,12,retrieval_trial,5308,home,jigsaw,LOCATION,harbour,47,OL,A,CHECK,CHECK,home,CHECK
2104793,13,retrieval_trial,7386,lake,jacket,LOCATION,windmill,48,OL,A,error,FALSE,lake,wc_event_error
2104793,14,retrieval_trial,3470,bear,swimming pool,ANIMAL,rabbit,42,LA,O,error,FALSE,bear,wc_event_error
2104793,15,retrieval_trial,7029,lake,toothbrush,LOCATION,cave,46,OL,A,error,FALSE,lake,wc_event_error
2104793,16,retrieval_trial,7201,knife,beaver,OBJECT,hammer,54,AO,L,CHECK,CHECK,knife,CHECK
2104793,17,retrieval_trial,8585,lake,scissors,LOCATION,casino,43,OL,A,error,FALSE,lake,wc_event_error
2104793,18,retrieval_trial,5380,beaver,library,ANIMAL,penguin,41,LA,O,error,FALSE,beaver,wc_event_error
2104793,19,retrieval_trial,6609,ice cream,crab,OBJECT,calculator,52,AO,L,error,TRUE,icecream,wc_event_error
2104793,20,retrieval_trial,2491,tiger,kitchen,ANIMAL,horse,37,LA,O,error,FALSE,tiger,wc_event_error
2104793,21,retrieval_trial,3959,store,penguin,LOCATION,library,41,AL,O,CHECK,CHECK,store,CHECK
2104793,22,retrieval_trial,2772,beaver,calculator,ANIMAL,crab,52,OA,L,error,FALSE,beaver,wc_event_error
2104793,23,retrieval_trial,6361,fish,necklace,ANIMAL,whale,51,OA,L,error,FALSE,fish,wc_event_error
2104793,24,retrieval_trial,4979,dog,cave,OBJECT,toothbrush,46,LO,A,error,FALSE,dog,we_cat_error
2104793,25,retrieval_trial,286,hammer,car park,OBJECT,binoculars,44,LO,A,error,FALSE,hammer,wc_event_error
2104793,26,retrieval_trial,1833,store,horse,LOCATION,kitchen,37,AL,O,CHECK,CHECK,store,CHECK
2104793,27,retrieval_trial,5788,beaver,windmill,OBJECT,jacket,48,LO,A,error,FALSE,beaver,be_cat_error
2104793,28,retrieval_trial,3754,beaver,hammer,ANIMAL,beaver,54,OA,L,1,FALSE,beaver,1
2104793,29,retrieval_trial,5077,cinema,elephant,LOCATION,cinema,40,AL,O,1,FALSE,cinema,1
2104793,30,retrieval_trial,7149,shark,flower,ANIMAL,ostrich,50,OA,L,error,FALSE,shark,wc_event_error
2104793,31,retrieval_trial,3579,screwdriver,harbour,OBJECT,jigsaw,47,LO,A,error,FALSE,screwdriver,wc_event_error
2104793,32,retrieval_trial,4791,dog,television,ANIMAL,mouse,53,OA,L,error,FALSE,dog,wc_event_error
2104793,33,retrieval_trial,7429,store,rabbit,LOCATION,swimming pool,42,AL,O,CHECK,CHECK,store,CHECK
2104793,34,retrieval_trial,7261,lake,bee,LOCATION,lake,38,AL,O,1,FALSE,lake,1
2104793,35,retrieval_trial,3714,crab,screwdriver,ANIMAL,lobster,49,OA,L,error,FALSE,crab,wc_event_error
2104793,36,retrieval_trial,2903,mountain,squirrel,LOCATION,supermarket,39,AL,O,error,FALSE,mountain,wc_event_error
2104793,37,retrieval_trial,2382,mouse,casino,OBJECT,scissors,43,LO,A,error,FALSE,mouse,be_cat_error
2104793,38,retrieval_trial,3590,hammer,nightclub,OBJECT,pen,45,LO,A,error,FALSE,hammer,wc_event_error
2104755,3,retrieval_trial,2841.61499998299,campsite,jigsaw,LOCATION,harbour,47,OL,A,error,FALSE,campsite,wc_event_error
2104755,4,retrieval_trial,4905.98499996122,cat,swimming pool,ANIMAL,rabbit,42,LA,O,error,FALSE,cat,wc_event_error
2104755,5,retrieval_trial,2434.99999999767,snake,library,ANIMAL,penguin,41,LA,O,error,FALSE,snake,wc_event_error
2104755,6,retrieval_trial,3223.45500002848,NA,scissors,LOCATION,casino,43,OL,A,error,FALSE,NA,miss
2104755,7,retrieval_trial,2177.92499996722,campsite,jacket,LOCATION,windmill,48,OL,A,error,FALSE,campsite,wc_event_error
2104755,8,retrieval_trial,2557.20999999903,snake,lake,ANIMAL,bee,38,LA,O,error,FALSE,snake,wc_event_error
2104755,9,retrieval_trial,2729.24499999499,torch,ostrich,OBJECT,flower,50,AO,L,error,FALSE,torch,wc_event_error
2104755,10,retrieval_trial,2264.00999998441,house,toothbrush,LOCATION,cave,46,OL,A,CHECK,CHECK,house,CHECK
2104755,11,retrieval_trial,3953.57499999227,campsite,pen,LOCATION,nightclub,45,OL,A,error,FALSE,campsite,wc_event_error
2104755,12,retrieval_trial,3886.13499997882,cuboard,mouse,OBJECT,television,53,AO,L,CHECK,CHECK,cuboard,CHECK
2104755,13,retrieval_trial,2598.02500001388,torch,cinema,ANIMAL,elephant,40,LA,O,error,FALSE,torch,be_cat_error
2104755,14,retrieval_trial,2488.10499999672,knife,crab,OBJECT,calculator,52,AO,L,CHECK,CHECK,knife,CHECK
2104755,15,retrieval_trial,3413.77500002272,dinosaur,binoculars,LOCATION,car park,44,OL,A,CHECK,CHECK,dinosaur,CHECK
